candidate_id,skills,qualification,experience_level,job_role
285,"PPC, SEO, Content Creation, Marketing Strategy",Bachelor's in Marketing,Mid,Marketing
286,"NLP, Deep Learning, TensorFlow, PyTorch, Python",Master's in Data Science,Mid,AIML
287,"Solidity, Ethereum, Web3, Blockchain",Bachelor's in Computer Science,Senior,Blockchain Developer
288,"C++, Unity, Game Design, Unreal Engine, Game Physics, Teamwork",Bachelor's in Game Development,Mid,Game Developer
289,"Java, Spring, Angular, Microservices",Master's in Software Engineering,Senior,Full Stack Java Developer
290,"Java, JavaScript, Spring Boot",Master's in Software Engineering,Mid,Full Stack Java Developer
291,"Feature Engineering, TensorFlow, Machine Learning, Statistics, Python, R",Bachelor's in Computer Science,Senior,Data Scientist
292,"Flutter, Mobile Development",Bachelor's in Computer Science,Mid,Mobile Developer
293,"Java, Spring Boot, Angular, AWS",Master's in Software Engineering,Senior,Full Stack Java Developer
294,"Python, Flask, JavaScript, SQL",Bachelor's in Computer Science,Entry,Full Stack Python Developer
295,"Scrum, Project Management, Leadership, JIRA, Communication, Agile",Bachelor's in Computer Science,Senior,Software Project Manager
296,"HTML, Git, SQL, Sass, JavaScript, CSS",Bachelor's in Information Technology,Entry,Frontend Developer
297,"Python, TensorFlow, NLP, Deep Learning",PhD in Artificial Intelligence,Senior,AIML
298,"A/B Testing, Data Visualization, Power BI, Excel, Statistics, Tableau, SQL",Bachelor's in Data Science,Entry,Data Analyst
299,"VR Development, Game Design, C++, Shader Programming, C#",Bachelor's in Game Development,Entry,Game Developer
300,"Communication, Excel, Valuation, Analytics, Budgeting, Financial Modeling",Master's in Finance,Mid,Finance
301,"Solidity, Ethereum, Web3, Blockchain",Bachelor's in Computer Science,Senior,Blockchain Developer
302,"Ansible, Linux, CI/CD, Docker",Bachelor's in Computer Science,Mid,DevOps Engineer
303,".NET, REST APIs, Blazor, C#",Bachelor's in Computer Science,Mid,C# Developer
304,"Python, Flask, JavaScript, SQL",Bachelor's in Computer Science,Entry,Full Stack Python Developer
305,"Agile, JIRA, Stakeholder Management",Master's in Business Administration,Mid,Software Project Manager
306,"Game Design, Balancing, Storytelling",Bachelor's in Game Development,Mid,Video Game Designer
307,"Recruitment, Training, HR Policies, Payroll",Master's in Human Resources,Mid,HR
308,"Marketing Campaigns, Social Media, Analytics",Bachelor's in Marketing,Mid,Marketing
309,"Vue.js, HTML, JavaScript, Teamwork, CSS",Bachelor's in Information Technology,Mid,Frontend Developer
310,"Recruitment, Onboarding, Leadership, Communication, HR Policies, Employee Relations",Master's in Human Resources,Mid,HR
311,"Python, TensorFlow, Keras, NLP",Master's in Data Science,Mid,Data Scientist
312,"Blockchain, Cryptography, Solidity",Bachelor's in Computer Science,Mid,Blockchain Developer
313,"Git, HTML, JavaScript, CSS, Vue.js",Bachelor's in Computer Science,Mid,Frontend Developer
314,"HR Management, Recruitment, Employee Relations",Master's in Human Resources,Senior,HR
315,"Figma, Sketch, UI/UX, Wireframing",Bachelor's in Design,Entry,Designer
316,"Financial Modeling, Excel, Financial Reporting, Budgeting, Analytics, Communication",Master's in Finance,Mid,Finance
317,"React, JavaScript, HTML, CSS, Redux",Bachelor's in Computer Science,Mid,Frontend Developer
318,"Python, Flask, JavaScript, SQL",Bachelor's in Computer Science,Entry,Full Stack Python Developer
319,"Express, WordPress, REST APIs, HTML, JavaScript, CSS, PHP",Bachelor's in Computer Science,Mid,Web Developer
320,"Balancing, Unity, C++, Game Design, Storytelling",Bachelor's in Game Development,Mid,Video Game Designer
321,"Communication, Figma, Adobe XD, UI/UX Design, Creativity",Bachelor's in Design,Mid,Designer
322,"Solidity, Web3, Ethereum, JavaScript",Bachelor's in Computer Science,Mid,Blockchain Developer
323,"Solidity, Web3, Ethereum, JavaScript",Bachelor's in Computer Science,Mid,Blockchain Developer
324,"Python, Pandas, SQL, Tableau",Master's in Data Science,Entry,Data Analyst
325,"ASP.NET, Git, Java, C#, SQL, .NET, Blazor",Bachelor's in Computer Science,Mid,C# Developer
326,"Docker, Java, Kafka, Python, Git, SQL",Bachelor's in Software Engineering,Mid,Backend Developer
327,"MongoDB, PHP, JavaScript, HTML, WordPress, CSS",Bachelor's in Computer Science,Entry,Web Developer
328,"SQL, Machine Learning, Feature Engineering, Scikit-learn, Communication, Python",Master's in Data Science,Senior,Data Scientist
329,"HTML, CSS, JavaScript, Vue.js",Bachelor's in Information Technology,Mid,Web Developer
330,"SQL, R, Data Visualization, Statistics",Bachelor's in Statistics,Entry,Data Analyst
331,"Solidity, Ethereum, Web3, Blockchain",Bachelor's in Computer Science,Senior,Blockchain Developer
332,"Excel, Communication, Budgeting, Risk Analysis, Financial Modeling, Analytics, Forecasting",Bachelor's in Finance,Senior,Finance
333,"SQL, Feature Engineering, Python, Machine Learning, TensorFlow",Bachelor's in Computer Science,Mid,Data Scientist
334,"Firewalls, Linux, Penetration Testing, Network Security",Master's in Cybersecurity,Senior,Cybersecurity Engineer
335,"Communication, Sketch, UI/UX Design, Wireframing, Creativity, Figma, Prototyping",Bachelor's in Design,Mid,Designer
336,"Valuation, Risk Analysis, Forecasting, Excel, Financial Modeling",Master's in Finance,Mid,Finance
337,"AWS, Terraform, Jenkins, Linux",Bachelor's in Computer Science,Senior,DevOps Engineer
338,"Java, SQL, Kafka, REST APIs",Bachelor's in Computer Science,Senior,Backend Developer
339,"ASP.NET, C#, REST APIs, Azure, Git, .NET, .NET Core",Bachelor's in Computer Science,Mid,C# Developer
340,"React, TypeScript, HTML, CSS",Bachelor's in Computer Science,Entry,Frontend Developer
341,"Python, Scikit-learn, Machine Learning",Master's in Data Science,Senior,Data Scientist
342,"JavaScript, Node.js, Express, MongoDB",Bachelor's in Information Technology,Entry,Web Developer
343,"REST APIs, UI/UX, Mobile Development, Kotlin",Bachelor's in Computer Science,Mid,Mobile Developer
344,"Deep Learning, Python, PyTorch, Computer Vision",Master's in Computer Science,Mid,AIML
345,"Python, Communication, R, Data Visualization, Machine Learning",PhD in Data Science,Mid,Data Scientist
346,"HTML, CSS, JavaScript, Vue.js",Bachelor's in Information Technology,Mid,Web Developer
347,"Hibernate, JavaScript, Angular, Java, SQL, Spring Boot",Bachelor's in Software Engineering,Mid,Full Stack Java Developer
348,"Adobe XD, Figma, UI/UX, Prototyping",Bachelor's in Graphic Design,Mid,Designer
349,"Excel, Risk Analysis, Financial Modeling",Master's in Finance,Senior,Finance
350,"PHP, WordPress, CodeIgniter, MySQL, Laravel",Bachelor's in Computer Science,Entry,PHP Developer
351,"REST APIs, Git, SQL, CSS, Vue.js, JavaScript, HTML",Bachelor's in Information Technology,Entry,Web Developer
352,"Penetration Testing, Firewalls, SIEM",Master's in Cybersecurity,Senior,Cybersecurity Engineer
353,"Marketing Campaigns, Social Media, Analytics",Bachelor's in Marketing,Mid,Marketing
354,"Python, R, SQL, Machine Learning",Master's in Data Science,Senior,Data Scientist
355,"Python, TensorFlow, Deep Learning, NLP",PhD in Artificial Intelligence,Senior,AIML
356,"HR Management, Recruitment, Employee Relations",Master's in Human Resources,Senior,HR
357,"Python, Excel, Communication, SQL, Data Cleaning",Bachelor's in Statistics,Entry,Data Analyst
358,"AWS, CI/CD, Terraform, Docker, Jenkins, Kubernetes",Bachelor's in Computer Science,Mid,DevOps Engineer
359,"Docker, CI/CD, Terraform",Bachelor's in Computer Science,Senior,DevOps Engineer
360,"Python, Machine Learning, Feature Engineering, Communication, Scikit-learn, R, Data Visualization",Bachelor's in Computer Science,Senior,Data Scientist
361,"Java, Spring Boot, Angular, AWS",Master's in Software Engineering,Senior,Full Stack Java Developer
362,"React, TypeScript, HTML, CSS",Bachelor's in Computer Science,Entry,Frontend Developer
363,"Python, Solidity, Git, Smart Contracts, Cryptography, Blockchain, Ethereum",Bachelor's in Computer Science,Mid,Blockchain Developer
364,"Forecasting, Analytics, Valuation, Financial Reporting, Financial Modeling, Excel",Master's in Finance,Senior,Finance
365,"Photoshop, Adobe XD, Figma, UI/UX Design, Sketch",Bachelor's in Design,Mid,Designer
366,"Java, Spring, React, AWS",Master's in Software Engineering,Senior,Full Stack Java Developer
367,"HR Policies, Recruitment, Training",Master's in Human Resources,Senior,HR
368,"HR Policies, Recruitment, Training",Master's in Human Resources,Senior,HR
369,"Game Design, C++, Game Physics, Unreal Engine",Bachelor's in Game Development,Mid,Game Developer
370,"Balancing, 3D Modeling, Game Design, Unity, Storytelling",Bachelor's in Game Development,Mid,Video Game Designer
371,"Swift, iOS Development, UI/UX, Core Data",Bachelor's in Computer Science,Entry,Mobile Developer
372,"SQL, R, Data Visualization, Statistics",Bachelor's in Statistics,Entry,Data Analyst
373,"Machine Learning, Python, Keras, Statistics",PhD in Data Science,Senior,Data Scientist
374,"Vue.js, CSS, JavaScript, TypeScript, Sass, HTML",Bachelor's in Information Technology,Mid,Frontend Developer
375,"Python, Flask, JavaScript, SQL",Bachelor's in Computer Science,Entry,Full Stack Python Developer
376,"Branding, Social Media, Marketing Strategy, Content Creation",Bachelor's in Marketing,Entry,Marketing
377,"Network Security, Risk Assessment, Linux",Bachelor's in Cybersecurity,Mid,Cybersecurity Engineer
378,"AWS, Jenkins, Docker, Terraform",Bachelor's in Computer Science,Senior,DevOps Engineer
379,"HTML, Express, Vue.js, WordPress, CSS, JavaScript",Bachelor's in Computer Science,Entry,Web Developer
380,"Kubernetes, Docker, GCP, CI/CD",Bachelor's in Computer Science,Mid,Kubernetes Operations Engineer
381,"AWS, Jenkins, Docker, Terraform",Bachelor's in Computer Science,Senior,DevOps Engineer
382,"Project Management, Scrum, Stakeholder Management, JIRA, Agile",Bachelor's in Computer Science,Mid,Software Project Manager
383,"Java, Maven, Spring Boot, Hibernate, JavaScript",Master's in Software Engineering,Mid,Full Stack Java Developer
384,"AWS, Terraform, Jenkins, Linux",Bachelor's in Computer Science,Senior,DevOps Engineer
385,"PHP, Laravel, MySQL, JavaScript",Bachelor's in Information Technology,Entry,PHP Developer
386,"Budgeting, Excel, Risk Analysis, Financial Modeling, Forecasting",Bachelor's in Finance,Senior,Finance
387,"Reinforcement Learning, Machine Learning, Deep Learning, Computer Vision, Statistics, Python, Research, Data Visualization",Master's in Computer Science,Senior,AIML
388,"Game Design, C++, Game Physics, VR Development",Bachelor's in Game Development,Mid,Game Developer
389,"Agile, Risk Management, Project Management",Bachelor's in Computer Science,Senior,Software Project Manager
390,"Stakeholder Management, Recruitment, Risk Management, Agile, Project Management",Master's in Business Administration,Senior,Software Project Manager
391,"Kubernetes, Docker, GCP, CI/CD",Bachelor's in Computer Science,Mid,Kubernetes Operations Engineer
392,"Communication, Excel, Financial Modeling, Analytics, Valuation, Forecasting",Master's in Finance,Mid,Finance
393,"Swift, iOS, Xcode, UI/UX",Bachelor's in Computer Science,Entry,Mobile Developer
394,"CSS, Vue.js, HTML, MongoDB, JavaScript, Node.js",Bachelor's in Information Technology,Entry,Web Developer
395,"JavaScript, Node.js, Express, MongoDB",Bachelor's in Information Technology,Entry,Web Developer
396,"React Native, Git, Mobile Development, Swift, iOS Development",Bachelor's in Software Engineering,Mid,Mobile Developer
397,"Solidity, Web3, Ethereum, JavaScript",Bachelor's in Computer Science,Mid,Blockchain Developer
398,"3D Modeling, Game Physics, C++, Shader Programming, Teamwork, Game Design",Bachelor's in Game Development,Entry,Game Developer
399,"C++, Unity, Game Design, VR",Bachelor's in Game Development,Mid,Game Developer
400,"REST APIs, JavaScript, CSS, HTML, Vue.js, Git",Bachelor's in Information Technology,Mid,Web Developer
401,"JIRA, Project Management, Scrum, Budgeting, Agile, Leadership",Master's in Business Administration,Senior,Software Project Manager
402,"Java, Spring, React, AWS",Master's in Software Engineering,Senior,Full Stack Java Developer
403,"Digital Marketing, SEO, PPC, Analytics",Bachelor's in Marketing,Mid,Marketing
404,"Terraform, Docker, Ansible, Jenkins, Git, CI/CD",Bachelor's in Computer Science,Mid,DevOps Engineer
405,"CSS, Express, JavaScript, Vue.js, PHP, HTML",Bachelor's in Information Technology,Mid,Web Developer
406,"Balancing, Level Design, Unity, Game Design, Storytelling, Prototyping",Bachelor's in Game Development,Entry,Video Game Designer
407,"Game Design, Storytelling, Player Psychology, 3D Modeling",Bachelor's in Design,Entry,Video Game Designer
408,"Python, TensorFlow, Keras, NLP",Master's in Data Science,Mid,Data Scientist
409,"HTML, CSS, Vue.js, JavaScript",Bachelor's in Information Technology,Entry,Frontend Developer
410,"Python, Django, PostgreSQL, JavaScript",Bachelor's in Computer Science,Mid,Full Stack Python Developer
411,"PHP, HTML, CSS, JavaScript, Git",Bachelor's in Information Technology,Mid,Web Developer
412,"Solidity, Ethereum, JavaScript, Blockchain",Bachelor's in Computer Science,Entry,Blockchain Developer
413,"Storytelling, Prototyping, Player Psychology, Game Design, Balancing",Bachelor's in Game Development,Mid,Video Game Designer
414,"SQL, Excel, Statistics, Tableau, Reporting, Communication, Power BI",Bachelor's in Data Science,Entry,Data Analyst
415,"C#, .NET Core, Azure, SQL Server",Bachelor's in Computer Science,Mid,C# Developer
416,"Social Media, Marketing Strategy, SEO, Analytics, Content Creation",Bachelor's in Marketing,Mid,Marketing
417,"Adobe XD, Figma, UI/UX Design, Prototyping",Bachelor's in Graphic Design,Mid,Designer
418,"Teamwork, Git, Vue.js, Responsive Design, JavaScript, HTML, CSS",Bachelor's in Information Technology,Senior,Frontend Developer
419,"AWS, Terraform, Jenkins, Linux",Bachelor's in Computer Science,Senior,DevOps Engineer
420,"Mobile Development, Android Development, iOS Development, React Native",Bachelor's in Computer Science,Mid,Mobile Developer
421,"Python, Django, PostgreSQL, JavaScript",Bachelor's in Computer Science,Mid,Full Stack Python Developer
422,"Game Design, 3D Modeling, Unreal Engine, C++, Unity",Bachelor's in Game Development,Entry,Game Developer
423,"Penetration Testing, Firewalls, SIEM",Master's in Cybersecurity,Senior,Cybersecurity Engineer
424,"Scrum, Agile, Project Management",Master's in Business Administration,Mid,Software Project Manager
425,"Swift, iOS, Xcode, UI/UX",Bachelor's in Computer Science,Entry,Mobile Developer
426,"Java, Spring, SQL, Microservices",Bachelor's in Software Engineering,Senior,Backend Developer
427,"Maven, Spring Boot, Git, Microservices, REST APIs, JavaScript, Java",Master's in Software Engineering,Mid,Full Stack Java Developer
428,"WordPress, HTML, JavaScript, CSS",Bachelor's in Information Technology,Entry,Web Developer
429,"Java, Spring Boot, Angular, AWS",Master's in Software Engineering,Senior,Full Stack Java Developer
430,"HTML, CSS, JavaScript, Vue.js",Bachelor's in Information Technology,Mid,Web Developer
431,"Python, Pandas, SQL, Tableau",Master's in Data Science,Entry,Data Analyst
432,"Python, Reinforcement Learning, Computer Vision, Deep Learning",Master's in Computer Science,Mid,AIML
433,"Python, R, SQL, Machine Learning",Master's in Data Science,Senior,Data Scientist
434,"HR Management, Recruitment, Employee Relations",Master's in Human Resources,Senior,HR
435,"PHP, Git, MySQL, CodeIgniter, REST APIs, WordPress",Bachelor's in Information Technology,Mid,PHP Developer
436,"Marketing Strategy, Analytics, SEO, Communication, Project Management, Branding",Bachelor's in Marketing,Mid,Marketing
437,"Python, Keras, Machine Learning",Master's in Data Science,Mid,Data Scientist
438,"Swift, iOS, Xcode, Core Data",Bachelor's in Computer Science,Entry,Mobile Developer
439,"Figma, Sketch, UI/UX Design",Bachelor's in Design,Entry,Designer
